Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,086071,1944,05,20.1,20,Y
IDCJAC0005,086071,1944,06,17.1,10,Y
IDCJAC0005,086071,1944,07,18.3,28,Y
IDCJAC0005,086071,1944,08,20.1,25,Y
IDCJAC0005,086071,1944,09,29.7,30,Y
IDCJAC0005,086071,1944,10,32.1,08,Y
IDCJAC0005,086071,1944,11,35.1,18,Y
IDCJAC0005,086071,1944,12,36.9,05,Y
IDCJAC0005,086071,1945,01,38.4,24,Y
IDCJAC0005,086071,1945,02,35.3,08,Y
IDCJAC0005,086071,1945,03,32.7,22,Y
IDCJAC0005,086071,1945,04,26.9,20,Y
IDCJAC0005,086071,1945,05,22.1,05,Y
IDCJAC0005,086071,1945,06,18.9,03,Y
IDCJAC0005,086071,1945,07,16.3,29,Y
IDCJAC0005,086071,1945,08,19.4,20,Y
IDCJAC0005,086071,1945,09,22.5,18,Y
IDCJAC0005,086071,1945,10,30.1,23,Y
IDCJAC0005,086071,1945,11,34.1,24,Y
IDCJAC0005,086071,1945,12,40.1,26,Y
IDCJAC0005,086071,1946,01,40.9,31,Y
IDCJAC0005,086071,1946,02,39.9,07,Y
IDCJAC0005,086071,1946,03,31.1,04,Y
IDCJAC0005,086071,1946,04,23.1,20,Y
IDCJAC0005,086071,1946,05,22.7,10,Y
IDCJAC0005,086071,1946,06,14.9,09,Y
IDCJAC0005,086071,1946,07,17.2,08,Y
IDCJAC0005,086071,1946,08,18.2,11,Y
IDCJAC0005,086071,1946,09,21.7,11,Y
IDCJAC0005,086071,1946,10,29.1,12,Y
IDCJAC0005,086071,1946,11,34.0,05,Y
IDCJAC0005,086071,1946,12,40.0,20,Y
IDCJAC0005,086071,1947,01,39.3,26,Y
IDCJAC0005,086071,1947,02,36.4,02,Y
IDCJAC0005,086071,1947,03,36.7,11,Y
IDCJAC0005,086071,1947,04,30.3,09,Y
IDCJAC0005,086071,1947,05,24.5,05,Y
IDCJAC0005,086071,1947,06,18.9,16,Y
IDCJAC0005,086071,1947,07,16.5,09,Y
IDCJAC0005,086071,1947,08,19.0,07,Y
IDCJAC0005,086071,1947,09,24.5,27,Y
IDCJAC0005,086071,1947,10,29.1,19,Y
IDCJAC0005,086071,1947,11,32.3,19,Y
IDCJAC0005,086071,1947,12,36.7,30,Y
IDCJAC0005,086071,1948,01,40.1,22,Y
IDCJAC0005,086071,1948,02,40.2,12,Y
IDCJAC0005,086071,1948,03,32.3,25,Y
IDCJAC0005,086071,1948,04,29.5,09,Y
IDCJAC0005,086071,1948,05,23.7,01,Y
IDCJAC0005,086071,1948,06,17.4,09,Y
IDCJAC0005,086071,1948,07,14.7,28,Y
IDCJAC0005,086071,1948,08,20.3,28,Y
IDCJAC0005,086071,1948,09,26.5,26,Y
IDCJAC0005,086071,1948,10,30.0,25,Y
IDCJAC0005,086071,1948,11,31.9,16,Y
IDCJAC0005,086071,1948,12,36.5,25,Y
IDCJAC0005,086071,1949,01,37.7,29,Y
IDCJAC0005,086071,1949,02,31.3,05,Y
IDCJAC0005,086071,1949,03,35.7,04,Y
IDCJAC0005,086071,1949,04,26.9,07,Y
IDCJAC0005,086071,1949,05,22.3,01,Y
IDCJAC0005,086071,1949,06,14.9,16,Y
IDCJAC0005,086071,1949,07,16.5,05,Y
IDCJAC0005,086071,1949,08,20.7,30,Y
IDCJAC0005,086071,1949,09,25.7,30,Y
IDCJAC0005,086071,1949,10,26.9,21,Y
IDCJAC0005,086071,1949,11,29.6,16,Y
IDCJAC0005,086071,1949,12,32.5,30,Y
IDCJAC0005,086071,1950,01,38.7,13,Y
IDCJAC0005,086071,1950,02,37.0,25,Y
IDCJAC0005,086071,1950,03,31.3,03,Y
IDCJAC0005,086071,1950,04,24.9,28,Y
IDCJAC0005,086071,1950,05,23.3,03,Y
IDCJAC0005,086071,1950,06,16.5,01,Y
IDCJAC0005,086071,1950,07,18.9,20,Y
IDCJAC0005,086071,1950,08,19.0,16,Y
IDCJAC0005,086071,1950,09,24.5,14,Y
IDCJAC0005,086071,1950,10,25.9,11,Y
IDCJAC0005,086071,1950,11,32.3,27,Y
IDCJAC0005,086071,1950,12,38.5,18,Y
IDCJAC0005,086071,1951,01,40.1,12,Y
IDCJAC0005,086071,1951,02,39.5,16,Y
IDCJAC0005,086071,1951,03,34.5,13,Y
IDCJAC0005,086071,1951,04,27.1,01,Y
IDCJAC0005,086071,1951,05,21.8,05,Y
IDCJAC0005,086071,1951,06,18.4,13,Y
IDCJAC0005,086071,1951,07,17.4,26,Y
IDCJAC0005,086071,1951,08,17.7,25,Y
IDCJAC0005,086071,1951,09,27.7,17,Y
IDCJAC0005,086071,1951,10,26.5,28,Y
IDCJAC0005,086071,1951,11,31.3,22,Y
IDCJAC0005,086071,1951,12,38.1,27,Y
IDCJAC0005,086071,1952,01,43.1,23,Y
IDCJAC0005,086071,1952,02,38.3,05,Y
IDCJAC0005,086071,1952,03,34.2,28,Y
IDCJAC0005,086071,1952,04,27.9,06,Y
IDCJAC0005,086071,1952,05,22.2,07,Y
IDCJAC0005,086071,1952,06,17.9,04,Y
IDCJAC0005,086071,1952,07,17.8,28,Y
IDCJAC0005,086071,1952,08,18.4,10,Y
IDCJAC0005,086071,1952,09,25.3,29,Y
IDCJAC0005,086071,1952,10,27.9,15,Y
IDCJAC0005,086071,1952,11,30.2,25,Y
IDCJAC0005,086071,1952,12,36.7,25,Y
IDCJAC0005,086071,1953,01,33.7,13,Y
IDCJAC0005,086071,1953,02,37.3,25,Y
IDCJAC0005,086071,1953,03,38.5,09,Y
IDCJAC0005,086071,1953,04,30.5,12,Y
IDCJAC0005,086071,1953,05,23.8,11,Y
IDCJAC0005,086071,1953,06,17.3,11,Y
IDCJAC0005,086071,1953,07,16.8,30,Y
IDCJAC0005,086071,1953,08,20.8,31,Y
IDCJAC0005,086071,1953,09,22.7,08,Y
IDCJAC0005,086071,1953,10,28.2,28,Y
IDCJAC0005,086071,1953,11,32.2,21,Y
IDCJAC0005,086071,1953,12,42.1,20,Y
IDCJAC0005,086071,1954,01,38.5,26,Y
IDCJAC0005,086071,1954,02,34.8,08,Y
IDCJAC0005,086071,1954,03,34.1,03,Y
IDCJAC0005,086071,1954,04,33.5,02,Y
IDCJAC0005,086071,1954,05,20.5,30,Y
IDCJAC0005,086071,1954,06,21.1,01,Y
IDCJAC0005,086071,1954,07,18.5,30,Y
IDCJAC0005,086071,1954,08,20.3,21,Y
IDCJAC0005,086071,1954,09,26.0,30,Y
IDCJAC0005,086071,1954,10,30.1,06,Y
IDCJAC0005,086071,1954,11,37.3,28,Y
IDCJAC0005,086071,1954,12,37.7,26,Y
IDCJAC0005,086071,1955,01,40.6,02,Y
IDCJAC0005,086071,1955,02,36.8,05,Y
IDCJAC0005,086071,1955,03,32.7,22,Y
IDCJAC0005,086071,1955,04,30.6,11,Y
IDCJAC0005,086071,1955,05,22.2,01,Y
IDCJAC0005,086071,1955,06,18.4,11,Y
IDCJAC0005,086071,1955,07,16.9,27,Y
IDCJAC0005,086071,1955,08,20.7,28,Y
IDCJAC0005,086071,1955,09,22.8,14,Y
IDCJAC0005,086071,1955,10,27.2,17,Y
IDCJAC0005,086071,1955,11,31.7,22,Y
IDCJAC0005,086071,1955,12,36.6,09,Y
IDCJAC0005,086071,1956,01,36.1,08,Y
IDCJAC0005,086071,1956,02,38.3,22,Y
IDCJAC0005,086071,1956,03,31.2,01,Y
IDCJAC0005,086071,1956,04,29.8,03,Y
IDCJAC0005,086071,1956,05,19.3,10,Y
IDCJAC0005,086071,1956,06,17.3,14,Y
IDCJAC0005,086071,1956,07,17.1,28,Y
IDCJAC0005,086071,1956,08,18.1,30,Y
IDCJAC0005,086071,1956,09,24.4,26,Y
IDCJAC0005,086071,1956,10,25.0,13,Y
IDCJAC0005,086071,1956,11,31.1,24,Y
IDCJAC0005,086071,1956,12,30.9,06,Y
IDCJAC0005,086071,1957,01,39.4,30,Y
IDCJAC0005,086071,1957,02,36.0,14,Y
IDCJAC0005,086071,1957,03,34.2,08,Y
IDCJAC0005,086071,1957,04,29.9,09,Y
IDCJAC0005,086071,1957,05,24.4,10,Y
IDCJAC0005,086071,1957,06,22.4,02,Y
IDCJAC0005,086071,1957,07,16.5,17,Y
IDCJAC0005,086071,1957,08,19.0,29,Y
IDCJAC0005,086071,1957,09,25.5,13,Y
IDCJAC0005,086071,1957,10,31.1,20,Y
IDCJAC0005,086071,1957,11,33.6,02,Y
IDCJAC0005,086071,1957,12,36.1,28,Y
IDCJAC0005,086071,1958,01,38.4,09,Y
IDCJAC0005,086071,1958,02,38.7,26,Y
IDCJAC0005,086071,1958,03,32.8,19,Y
IDCJAC0005,086071,1958,04,32.4,05,Y
IDCJAC0005,086071,1958,05,23.2,01,Y
IDCJAC0005,086071,1958,06,19.9,04,Y
IDCJAC0005,086071,1958,07,17.6,29,Y
IDCJAC0005,086071,1958,08,20.8,12,Y
IDCJAC0005,086071,1958,09,23.2,10,Y
IDCJAC0005,086071,1958,10,23.9,28,Y
IDCJAC0005,086071,1958,11,34.1,27,Y
IDCJAC0005,086071,1958,12,31.4,05,Y
IDCJAC0005,086071,1959,01,42.8,19,Y
IDCJAC0005,086071,1959,02,40.6,02,Y
IDCJAC0005,086071,1959,03,31.7,21,Y
IDCJAC0005,086071,1959,04,29.3,22,Y
IDCJAC0005,086071,1959,05,23.4,05,Y
IDCJAC0005,086071,1959,06,19.1,23,Y
IDCJAC0005,086071,1959,07,16.2,19,Y
IDCJAC0005,086071,1959,08,20.6,21,Y
IDCJAC0005,086071,1959,09,25.2,11,Y
IDCJAC0005,086071,1959,10,30.0,30,Y
IDCJAC0005,086071,1959,11,35.4,27,Y
IDCJAC0005,086071,1959,12,34.2,15,Y
IDCJAC0005,086071,1960,01,40.6,16,Y
IDCJAC0005,086071,1960,02,36.7,10,Y
IDCJAC0005,086071,1960,03,33.2,30,Y
IDCJAC0005,086071,1960,04,28.0,06,Y
IDCJAC0005,086071,1960,05,21.4,26,Y
IDCJAC0005,086071,1960,06,17.1,07,Y
IDCJAC0005,086071,1960,07,20.1,30,Y
IDCJAC0005,086071,1960,08,18.3,26,Y
IDCJAC0005,086071,1960,09,25.8,23,Y
IDCJAC0005,086071,1960,10,30.3,29,Y
IDCJAC0005,086071,1960,11,30.6,28,Y
IDCJAC0005,086071,1960,12,39.4,30,Y
IDCJAC0005,086071,1961,01,41.7,28,Y
IDCJAC0005,086071,1961,02,37.1,22,Y
IDCJAC0005,086071,1961,03,33.6,18,Y
IDCJAC0005,086071,1961,04,29.9,09,Y
IDCJAC0005,086071,1961,05,22.2,17,Y
IDCJAC0005,086071,1961,06,20.2,12,Y
IDCJAC0005,086071,1961,07,18.1,11,Y
IDCJAC0005,086071,1961,08,20.2,14,Y
IDCJAC0005,086071,1961,09,31.1,30,Y
IDCJAC0005,086071,1961,10,32.8,31,Y
IDCJAC0005,086071,1961,11,34.3,05,Y
IDCJAC0005,086071,1961,12,38.9,27,Y
IDCJAC0005,086071,1962,01,40.0,16,Y
IDCJAC0005,086071,1962,02,39.6,07,Y
IDCJAC0005,086071,1962,03,34.2,08,Y
IDCJAC0005,086071,1962,04,31.6,26,Y
IDCJAC0005,086071,1962,05,20.7,14,Y
IDCJAC0005,086071,1962,06,19.4,08,Y
IDCJAC0005,086071,1962,07,17.9,22,Y
IDCJAC0005,086071,1962,08,20.7,27,Y
IDCJAC0005,086071,1962,09,25.1,04,Y
IDCJAC0005,086071,1962,10,27.5,27,Y
IDCJAC0005,086071,1962,11,37.2,30,Y
IDCJAC0005,086071,1962,12,39.8,01,Y
IDCJAC0005,086071,1963,01,36.9,21,Y
IDCJAC0005,086071,1963,02,36.7,28,Y
IDCJAC0005,086071,1963,03,32.3,13,Y
IDCJAC0005,086071,1963,04,28.0,07,Y
IDCJAC0005,086071,1963,05,23.7,15,Y
IDCJAC0005,086071,1963,06,19.2,13,Y
IDCJAC0005,086071,1963,07,16.8,27,Y
IDCJAC0005,086071,1963,08,21.9,21,Y
IDCJAC0005,086071,1963,09,24.3,22,Y
IDCJAC0005,086071,1963,10,30.2,24,Y
IDCJAC0005,086071,1963,11,33.2,21,Y
IDCJAC0005,086071,1963,12,37.2,20,Y
IDCJAC0005,086071,1964,01,39.6,31,Y
IDCJAC0005,086071,1964,02,39.4,04,Y
IDCJAC0005,086071,1964,03,35.0,18,Y
IDCJAC0005,086071,1964,04,32.1,06,Y
IDCJAC0005,086071,1964,05,22.1,10,Y
IDCJAC0005,086071,1964,06,18.2,25,Y
IDCJAC0005,086071,1964,07,15.8,08,Y
IDCJAC0005,086071,1964,08,19.4,26,Y
IDCJAC0005,086071,1964,09,24.7,03,Y
IDCJAC0005,086071,1964,10,25.7,28,Y
IDCJAC0005,086071,1964,11,34.6,25,Y
IDCJAC0005,086071,1964,12,32.3,20,Y
IDCJAC0005,086071,1965,01,41.6,17,Y
IDCJAC0005,086071,1965,02,37.8,15,Y
IDCJAC0005,086071,1965,03,39.7,03,Y
IDCJAC0005,086071,1965,04,24.4,15,Y
IDCJAC0005,086071,1965,05,23.0,10,Y
IDCJAC0005,086071,1965,06,18.5,04,Y
IDCJAC0005,086071,1965,07,17.0,03,Y
IDCJAC0005,086071,1965,08,21.8,31,Y
IDCJAC0005,086071,1965,09,28.5,26,Y
IDCJAC0005,086071,1965,10,34.4,30,Y
IDCJAC0005,086071,1965,11,32.9,20,Y
IDCJAC0005,086071,1965,12,38.7,23,Y
IDCJAC0005,086071,1966,01,39.3,26,Y
IDCJAC0005,086071,1966,02,30.1,23,Y
IDCJAC0005,086071,1966,03,38.9,08,Y
IDCJAC0005,086071,1966,04,29.3,12,Y
IDCJAC0005,086071,1966,05,24.3,04,Y
IDCJAC0005,086071,1966,06,16.1,30,Y
IDCJAC0005,086071,1966,07,16.4,01,Y
IDCJAC0005,086071,1966,08,20.0,31,Y
IDCJAC0005,086071,1966,09,26.1,29,Y
IDCJAC0005,086071,1966,10,26.9,24,Y
IDCJAC0005,086071,1966,11,38.9,23,Y
IDCJAC0005,086071,1966,12,34.9,11,Y
IDCJAC0005,086071,1967,01,38.3,09,Y
IDCJAC0005,086071,1967,02,40.7,06,Y
IDCJAC0005,086071,1967,03,32.4,17,Y
IDCJAC0005,086071,1967,04,32.0,18,Y
IDCJAC0005,086071,1967,05,26.6,04,Y
IDCJAC0005,086071,1967,06,18.6,09,Y
IDCJAC0005,086071,1967,07,17.8,27,Y
IDCJAC0005,086071,1967,08,17.3,07,Y
IDCJAC0005,086071,1967,09,24.7,25,Y
IDCJAC0005,086071,1967,10,30.4,27,Y
IDCJAC0005,086071,1967,11,37.7,13,Y
IDCJAC0005,086071,1967,12,37.3,10,Y
IDCJAC0005,086071,1968,01,43.7,31,Y
IDCJAC0005,086071,1968,02,41.4,24,Y
IDCJAC0005,086071,1968,03,36.7,17,Y
IDCJAC0005,086071,1968,04,33.4,11,Y
IDCJAC0005,086071,1968,05,19.6,07,Y
IDCJAC0005,086071,1968,06,18.4,12,Y
IDCJAC0005,086071,1968,07,15.2,20,Y
IDCJAC0005,086071,1968,08,21.1,27,Y
IDCJAC0005,086071,1968,09,21.4,28,Y
IDCJAC0005,086071,1968,10,29.4,16,Y
IDCJAC0005,086071,1968,11,32.9,17,Y
IDCJAC0005,086071,1968,12,36.7,14,Y
IDCJAC0005,086071,1969,01,38.7,08,Y
IDCJAC0005,086071,1969,02,36.3,20,Y
IDCJAC0005,086071,1969,03,33.2,11,Y
IDCJAC0005,086071,1969,04,30.4,10,Y
IDCJAC0005,086071,1969,05,21.2,11,Y
IDCJAC0005,086071,1969,06,16.7,25,Y
IDCJAC0005,086071,1969,07,19.2,19,Y
IDCJAC0005,086071,1969,08,23.3,26,Y
IDCJAC0005,086071,1969,09,22.8,27,Y
IDCJAC0005,086071,1969,10,28.2,25,Y
IDCJAC0005,086071,1969,11,32.1,23,Y
IDCJAC0005,086071,1969,12,38.2,28,Y
IDCJAC0005,086071,1970,01,34.4,29,Y
IDCJAC0005,086071,1970,02,36.4,08,Y
IDCJAC0005,086071,1970,03,32.8,04,Y
IDCJAC0005,086071,1970,04,27.2,18,Y
IDCJAC0005,086071,1970,05,20.4,01,Y
IDCJAC0005,086071,1970,06,17.1,29,Y
IDCJAC0005,086071,1970,07,17.1,24,Y
IDCJAC0005,086071,1970,08,20.2,23,Y
IDCJAC0005,086071,1970,09,20.4,08,Y
IDCJAC0005,086071,1970,10,28.6,04,Y
IDCJAC0005,086071,1970,11,30.9,09,Y
IDCJAC0005,086071,1970,12,37.3,03,Y
IDCJAC0005,086071,1971,01,38.7,08,Y
IDCJAC0005,086071,1971,02,36.4,18,Y
IDCJAC0005,086071,1971,03,33.2,25,Y
IDCJAC0005,086071,1971,04,28.2,02,Y
IDCJAC0005,086071,1971,05,21.5,18,Y
IDCJAC0005,086071,1971,06,16.9,12,Y
IDCJAC0005,086071,1971,07,16.1,20,Y
IDCJAC0005,086071,1971,08,19.9,23,Y
IDCJAC0005,086071,1971,09,22.8,19,Y
IDCJAC0005,086071,1971,10,28.2,30,Y
IDCJAC0005,086071,1971,11,29.2,05,Y
IDCJAC0005,086071,1971,12,34.4,22,Y
IDCJAC0005,086071,1972,01,32.7,17,Y
IDCJAC0005,086071,1972,02,37.2,01,Y
IDCJAC0005,086071,1972,03,32.9,01,Y
IDCJAC0005,086071,1972,04,28.9,08,Y
IDCJAC0005,086071,1972,05,27.7,02,Y
IDCJAC0005,086071,1972,06,19.6,08,Y
IDCJAC0005,086071,1972,07,17.6,17,Y
IDCJAC0005,086071,1972,08,22.9,28,Y
IDCJAC0005,086071,1972,09,26.8,05,Y
IDCJAC0005,086071,1972,10,28.3,29,Y
IDCJAC0005,086071,1972,11,32.3,09,Y
IDCJAC0005,086071,1972,12,39.9,20,Y
IDCJAC0005,086071,1973,01,40.5,20,Y
IDCJAC0005,086071,1973,02,37.1,02,Y
IDCJAC0005,086071,1973,03,31.0,17,Y
IDCJAC0005,086071,1973,04,28.0,04,Y
IDCJAC0005,086071,1973,05,21.2,06,Y
IDCJAC0005,086071,1973,06,17.9,19,Y
IDCJAC0005,086071,1973,07,17.1,15,Y
IDCJAC0005,086071,1973,08,20.4,06,Y
IDCJAC0005,086071,1973,09,25.2,28,Y
IDCJAC0005,086071,1973,10,27.6,25,Y
IDCJAC0005,086071,1973,11,28.6,17,Y
IDCJAC0005,086071,1973,12,36.3,29,Y
IDCJAC0005,086071,1974,01,35.5,20,Y
IDCJAC0005,086071,1974,02,32.3,11,Y
IDCJAC0005,086071,1974,03,36.5,03,Y
IDCJAC0005,086071,1974,04,23.5,26,Y
IDCJAC0005,086071,1974,05,23.8,07,Y
IDCJAC0005,086071,1974,06,19.2,03,Y
IDCJAC0005,086071,1974,07,17.3,18,Y
IDCJAC0005,086071,1974,08,19.2,23,Y
IDCJAC0005,086071,1974,09,21.2,29,Y
IDCJAC0005,086071,1974,10,26.3,30,Y
IDCJAC0005,086071,1974,11,32.3,21,Y
IDCJAC0005,086071,1974,12,32.8,23,Y
IDCJAC0005,086071,1975,01,36.2,20,Y
IDCJAC0005,086071,1975,02,39.6,06,Y
IDCJAC0005,086071,1975,03,32.6,14,Y
IDCJAC0005,086071,1975,04,27.0,15,Y
IDCJAC0005,086071,1975,05,26.7,21,Y
IDCJAC0005,086071,1975,06,17.1,26,Y
IDCJAC0005,086071,1975,07,23.1,30,Y
IDCJAC0005,086071,1975,08,18.1,10,Y
IDCJAC0005,086071,1975,09,24.3,12,Y
IDCJAC0005,086071,1975,10,28.9,29,Y
IDCJAC0005,086071,1975,11,33.6,28,Y
IDCJAC0005,086071,1975,12,39.0,11,Y
IDCJAC0005,086071,1976,01,40.6,04,Y
IDCJAC0005,086071,1976,02,38.1,17,Y
IDCJAC0005,086071,1976,03,33.5,15,Y
IDCJAC0005,086071,1976,04,28.6,15,Y
IDCJAC0005,086071,1976,05,23.5,03,Y
IDCJAC0005,086071,1976,06,19.8,25,Y
IDCJAC0005,086071,1976,07,18.5,25,Y
IDCJAC0005,086071,1976,08,22.4,22,Y
IDCJAC0005,086071,1976,09,24.0,19,Y
IDCJAC0005,086071,1976,10,24.9,31,Y
IDCJAC0005,086071,1976,11,32.3,12,Y
IDCJAC0005,086071,1976,12,38.3,22,Y
IDCJAC0005,086071,1977,01,34.8,31,Y
IDCJAC0005,086071,1977,02,40.3,17,Y
IDCJAC0005,086071,1977,03,33.4,11,Y
IDCJAC0005,086071,1977,04,29.8,05,Y
IDCJAC0005,086071,1977,05,21.9,04,Y
IDCJAC0005,086071,1977,06,15.7,07,Y
IDCJAC0005,086071,1977,07,15.6,06,Y
IDCJAC0005,086071,1977,08,22.6,26,Y
IDCJAC0005,086071,1977,09,23.5,26,Y
IDCJAC0005,086071,1977,10,34.5,28,Y
IDCJAC0005,086071,1977,11,35.6,26,Y
IDCJAC0005,086071,1977,12,33.0,22,Y
IDCJAC0005,086071,1978,01,37.9,14,Y
IDCJAC0005,086071,1978,02,36.4,03,Y
IDCJAC0005,086071,1978,03,38.1,11,Y
IDCJAC0005,086071,1978,04,29.0,05,Y
IDCJAC0005,086071,1978,05,25.7,08,Y
IDCJAC0005,086071,1978,06,16.7,07,Y
IDCJAC0005,086071,1978,07,17.9,19,Y
IDCJAC0005,086071,1978,08,19.9,30,Y
IDCJAC0005,086071,1978,09,21.9,25,Y
IDCJAC0005,086071,1978,10,29.7,25,Y
IDCJAC0005,086071,1978,11,35.7,26,Y
IDCJAC0005,086071,1978,12,30.1,11,Y
IDCJAC0005,086071,1979,01,38.8,05,Y
IDCJAC0005,086071,1979,02,41.3,02,Y
IDCJAC0005,086071,1979,03,34.3,11,Y
IDCJAC0005,086071,1979,04,26.0,16,Y
IDCJAC0005,086071,1979,05,22.9,01,Y
IDCJAC0005,086071,1979,06,18.2,07,Y
IDCJAC0005,086071,1979,07,15.9,08,Y
IDCJAC0005,086071,1979,08,19.0,25,Y
IDCJAC0005,086071,1979,09,24.5,26,Y
IDCJAC0005,086071,1979,10,29.3,21,Y
IDCJAC0005,086071,1979,11,30.1,19,Y
IDCJAC0005,086071,1979,12,38.6,30,Y
IDCJAC0005,086071,1980,01,34.0,17,Y
IDCJAC0005,086071,1980,02,40.4,20,Y
IDCJAC0005,086071,1980,03,35.2,18,Y
IDCJAC0005,086071,1980,04,31.9,14,Y
IDCJAC0005,086071,1980,05,25.7,08,Y
IDCJAC0005,086071,1980,06,17.2,25,Y
IDCJAC0005,086071,1980,07,18.1,26,Y
IDCJAC0005,086071,1980,08,23.2,30,Y
IDCJAC0005,086071,1980,09,28.1,30,Y
IDCJAC0005,086071,1980,10,28.9,22,Y
IDCJAC0005,086071,1980,11,37.9,13,Y
IDCJAC0005,086071,1980,12,41.4,10,Y
IDCJAC0005,086071,1981,01,41.8,26,Y
IDCJAC0005,086071,1981,02,39.3,15,Y
IDCJAC0005,086071,1981,03,34.2,01,Y
IDCJAC0005,086071,1981,04,30.3,03,Y
IDCJAC0005,086071,1981,05,25.2,05,Y
IDCJAC0005,086071,1981,06,17.7,01,Y
IDCJAC0005,086071,1981,07,18.2,19,Y
IDCJAC0005,086071,1981,08,19.2,20,Y
IDCJAC0005,086071,1981,09,26.9,17,Y
IDCJAC0005,086071,1981,10,32.2,27,Y
IDCJAC0005,086071,1981,11,34.3,27,Y
IDCJAC0005,086071,1981,12,36.2,17,Y
IDCJAC0005,086071,1982,01,43.3,24,Y
IDCJAC0005,086071,1982,02,40.3,07,Y
IDCJAC0005,086071,1982,03,34.7,04,Y
IDCJAC0005,086071,1982,04,30.0,14,Y
IDCJAC0005,086071,1982,05,22.9,04,Y
IDCJAC0005,086071,1982,06,16.9,12,Y
IDCJAC0005,086071,1982,07,17.0,27,Y
IDCJAC0005,086071,1982,08,26.5,29,Y
IDCJAC0005,086071,1982,09,24.3,17,Y
IDCJAC0005,086071,1982,10,33.0,26,Y
IDCJAC0005,086071,1982,11,38.1,24,Y
IDCJAC0005,086071,1982,12,35.8,31,Y
IDCJAC0005,086071,1983,01,38.6,31,Y
IDCJAC0005,086071,1983,02,43.2,08,Y
IDCJAC0005,086071,1983,03,37.2,04,Y
IDCJAC0005,086071,1983,04,24.6,21,Y
IDCJAC0005,086071,1983,05,21.2,13,Y
IDCJAC0005,086071,1983,06,19.1,21,Y
IDCJAC0005,086071,1983,07,17.2,26,Y
IDCJAC0005,086071,1983,08,20.2,24,Y
IDCJAC0005,086071,1983,09,20.8,28,Y
IDCJAC0005,086071,1983,10,25.3,27,Y
IDCJAC0005,086071,1983,11,31.3,14,Y
IDCJAC0005,086071,1983,12,38.7,20,Y
IDCJAC0005,086071,1984,01,32.3,05,Y
IDCJAC0005,086071,1984,02,35.0,27,Y
IDCJAC0005,086071,1984,03,33.8,06,Y
IDCJAC0005,086071,1984,04,25.4,11,Y
IDCJAC0005,086071,1984,05,23.5,02,Y
IDCJAC0005,086071,1984,06,20.0,07,Y
IDCJAC0005,086071,1984,07,16.0,31,Y
IDCJAC0005,086071,1984,08,19.6,31,Y
IDCJAC0005,086071,1984,09,22.2,10,Y
IDCJAC0005,086071,1984,10,28.4,24,Y
IDCJAC0005,086071,1984,11,32.9,18,Y
IDCJAC0005,086071,1984,12,30.3,30,Y
IDCJAC0005,086071,1985,01,42.2,14,Y
IDCJAC0005,086071,1985,02,37.1,03,Y
IDCJAC0005,086071,1985,03,36.1,13,Y
IDCJAC0005,086071,1985,04,33.8,13,Y
IDCJAC0005,086071,1985,05,25.5,05,Y
IDCJAC0005,086071,1985,06,19.3,29,Y
IDCJAC0005,086071,1985,07,19.4,01,Y
IDCJAC0005,086071,1985,08,19.8,14,Y
IDCJAC0005,086071,1985,09,25.1,24,Y
IDCJAC0005,086071,1985,10,26.6,04,Y
IDCJAC0005,086071,1985,11,30.3,10,Y
IDCJAC0005,086071,1985,12,32.7,29,Y
IDCJAC0005,086071,1986,01,35.5,29,Y
IDCJAC0005,086071,1986,02,38.3,08,Y
IDCJAC0005,086071,1986,03,38.0,06,Y
IDCJAC0005,086071,1986,04,30.7,04,Y
IDCJAC0005,086071,1986,05,21.7,12,Y
IDCJAC0005,086071,1986,06,16.8,16,Y
IDCJAC0005,086071,1986,07,16.4,15,Y
IDCJAC0005,086071,1986,08,21.0,22,Y
IDCJAC0005,086071,1986,09,23.4,30,Y
IDCJAC0005,086071,1986,10,27.0,30,Y
IDCJAC0005,086071,1986,11,33.1,05,Y
IDCJAC0005,086071,1986,12,35.0,30,Y
IDCJAC0005,086071,1987,01,37.8,31,Y
IDCJAC0005,086071,1987,02,40.0,07,Y
IDCJAC0005,086071,1987,03,33.8,16,Y
IDCJAC0005,086071,1987,04,29.7,06,Y
IDCJAC0005,086071,1987,05,23.3,10,Y
IDCJAC0005,086071,1987,06,20.3,10,Y
IDCJAC0005,086071,1987,07,18.0,07,Y
IDCJAC0005,086071,1987,08,19.0,26,Y
IDCJAC0005,086071,1987,09,30.7,26,Y
IDCJAC0005,086071,1987,10,32.7,31,Y
IDCJAC0005,086071,1987,11,36.1,02,Y
IDCJAC0005,086071,1987,12,32.5,15,Y
IDCJAC0005,086071,1988,01,40.4,07,Y
IDCJAC0005,086071,1988,02,37.4,26,Y
IDCJAC0005,086071,1988,03,36.3,02,Y
IDCJAC0005,086071,1988,04,26.0,18,Y
IDCJAC0005,086071,1988,05,25.5,06,Y
IDCJAC0005,086071,1988,06,20.3,03,Y
IDCJAC0005,086071,1988,07,17.3,07,Y
IDCJAC0005,086071,1988,08,22.2,31,Y
IDCJAC0005,086071,1988,09,24.6,23,Y
IDCJAC0005,086071,1988,10,29.0,26,Y
IDCJAC0005,086071,1988,11,36.1,02,Y
IDCJAC0005,086071,1988,12,36.8,24,Y
IDCJAC0005,086071,1989,01,36.6,29,Y
